Sample,Animal,Timepoint,Mpt64.IgG1,HspX.IgG1,GroES.IgG1,PPD.IgG1,LAM.IgG1,PstS1.IgG1,Ag85A.B.IgG1,Apa.IgG1,EBOV.GP.IgG1,Mpt64.IgG2,HspX.IgG2,GroES.IgG2,PPD.IgG2,LAM.IgG2,PstS1.IgG2,Ag85A.B.IgG2,Apa.IgG2,EBOV.GP.IgG2,Mpt64.IgG3,HspX.IgG3,GroES.IgG3,PPD.IgG3,LAM.IgG3,PstS1.IgG3,Ag85A.B.IgG3,Apa.IgG3,EBOV.GP.IgG3,Mpt64.IgG4,HspX.IgG4,GroES.IgG4,PPD.IgG4,LAM.IgG4,PstS1.IgG4,Ag85A.B.IgG4,Apa.IgG4,EBOV.GP.IgG4,Mpt64.IgA,HspX.IgA,GroES.IgA,PPD.IgA,LAM.IgA,PstS1.IgA,Ag85A.B.IgA,Apa.IgA,EBOV.GP.IgA,Mpt64.IgM,HspX.IgM,GroES.IgM,PPD.IgM,LAM.IgM,PstS1.IgM,Ag85A.B.IgM,Apa.IgM,EBOV.GP.IgM,Mpt64.R2A,HspX.R2A,GroES.R2A,PPD.R2A,LAM.R2A,PstS1.R2A,Ag85A.B.R2A,Apa.R2A,Mpt64.R3A,HspX.R3A,GroES.R3A,PPD.R3A,LAM.R3A,PstS1.R3A,Ag85A.B.R3A,Apa.R3A,Mpt64.C1Q,HspX.C1Q,GroES.C1Q,PPD.C1Q,LAM.C1Q,PstS1.C1Q,Ag85A.B.C1Q,Apa.C1Q,LAM.ADCP,LAM.ADNP,LAM.ADNKA.CD107a,LAM.ADNKA.IFNg,LAM.ADNKA.MIP1b,LAM.ADNKA.TNFa,PPD.ADCP,PPD.ADNP,PPD.ADNKA.CD107a,PPD.ADNKA.IFNg,PPD.ADNKA.MIP1b,PPD.ADNKA.TNFa
DGFV_wk9_bal,DGFV,Week 9 Post-BCG,1.036082474,1.008264463,1.083333333,0.951260504,1.087155963,1.052941176,1.044510386,1.019748654,1.049242424,0.994642857,0.944055944,1.04,0.914933837,1.185606061,1.036036036,0.962450593,0.994350282,0.960747664,1.048309179,0.993506494,0.848758465,1.020766129,0.981481481,0.900390625,1.127388535,0.948809524,0.99270073,0.958707361,1.118110236,0.970108696,0.955426357,1.109803922,1.045248869,1.051792829,0.947176685,0.922495274,1.009546539,0.88410596,1.253275109,1.021452145,1.175324675,1.113756614,1.076271186,0.952224053,0.991735537,1.030630631,0.928571429,1.24822695,1.122340426,1.135738832,1.310810811,1.084832905,1.030716724,1.001766784,0.916913947,0.810011377,1.274468085,0.988066826,1.234676007,1.065176909,0.963779528,0.835243553,0.923076923,1.127906977,0.910386965,0.937896071,1.096385542,1.094202899,0.855590062,1.021802326,1.201257862,1.125,1.090707965,1.185777778,1.01529052,0.934489403,0.981481481,1.030981067,1.679944736,1.315465461,0.855227882,0.25,1.233480176,0.846975089,1.244589988,1.598521554,0.490175439,1.752066116,1.049875312,1.085492228
DGGG_wk9_bal,DGGG,Week 9 Post-BCG,0.959798995,0.98997996,1.189873418,1.021164021,0.964360587,1.037267081,1.043076923,0.94356261,0.998175182,0.8980322,1.068226121,1.283950617,0.88973384,0.914285714,1.059866962,0.98997996,1,0.977099237,1.250827815,0.887052342,0.916666667,1.374811625,1.182509506,1.010570825,1,1.02677532,0.874161074,0.923076923,1.003717472,0.986522911,0.935543278,0.939739414,1.168646081,0.881422925,1.001792115,1.051896208,0.924444444,0.961325967,0.967105263,0.972312704,1.065789474,1.038647343,0.929648241,1.011945392,0.982668977,0.875394322,0.807471264,0.990963855,0.891428571,1.726415094,1.25,0.86746988,1.086567164,0.996753247,1.29494382,1.101139601,0.898148148,1.13022113,1.063492063,1.405253283,1.170360111,1.30988024,1.080733945,1.191693291,0.612676056,0.962536023,0.936363636,1.031307551,1.067375887,1.095934959,0.700171527,0.945054945,1.018648019,0.850558659,1.069023569,1.017077799,0.857687421,1.003395586,1.141095088,1.012744464,1,0.57,1.165480427,0.802841918,0.860521454,0.877527248,1.196587537,1.282608696,1.121098627,1.415770609
DGHR_wk9_bal,DGHR,Week 9 Post-BCG,0.941605839,0.980582524,0.956834532,0.975041597,0.964444444,0.941176471,1.041176471,0.970486111,1,0.94795539,1.052727273,0.801909308,0.847635727,0.957446809,0.883668904,1.047930283,0.941385435,0.947747748,0.857733176,0.977711738,1.017660044,1.032639885,0.951505017,0.969135802,0.988069414,1.022123894,1.003603604,1.157692308,1.187134503,0.800492611,0.923364486,1.043726236,1.116504854,1.056603774,0.916955017,0.992248062,0.975391499,1.047794118,1.102739726,1.07704918,1.004132231,1.109042553,0.994594595,1.348258706,0.931893688,1.340206186,1.125899281,1.307971014,1.038095238,1.125645439,1.141176471,1.208791209,1.298333333,1.126036484,1.063694268,1.135207497,0.911699779,1.066585956,0.946619217,0.612094395,1.346405229,1.145185185,0.971291866,1.117117117,1.105022831,0.968253968,0.873651772,0.746564885,0.914529915,0.988013699,0.98960499,0.935736677,1.116704805,0.929411765,1.084229391,1.170305677,1.212034384,1.04957265,1.007474009,1.173660319,1.77753304,0.340080972,1.580213904,1.024883359,1.080290921,1.567907872,1.059055118,0.882352941,1.002538071,0.952861953
DGIT_wk9_bal,DGIT,Week 9 Post-BCG,0.963855422,0.980237154,1.050909091,1.005076142,1.047008547,0.997289973,0.977272727,1.050359712,0.975177305,1.159309021,1.014678899,1.029490617,1.072897196,1.181818182,1.044289044,1.143724696,1.068571429,0.918149466,1.125688073,1.081911263,0.992167102,1.174931129,1.186963979,1.010822511,0.909512761,0.966078697,1.08249497,1.00174216,1.003597122,1.045454545,0.948853616,1.147569444,1.030434783,1.00617284,0.981203008,0.969034608,1.150390625,1.112280702,1.021943574,1.061128527,1.142857143,1.15245478,1.112219451,1.02295082,1.020967742,1.13785558,1.194594595,1.003412969,1.106643357,1.017735334,1.112745098,1.125,1.047169811,1.049919485,1.144039735,1.136298422,0.74180865,0.89578714,1.310638298,0.886024423,0.945255474,0.87635054,0.9792,0.907773386,0.929791271,1.00260078,3.700475436,1.352697095,1.24959217,1.002915452,1.126345609,0.9546875,0.661849711,1.29526749,0.92173913,0.886035313,0.972258917,1.107594937,0.74719585,1.161917473,1.059659091,0.967479675,1.318949343,1.024725275,1.056038313,0.894708587,1.180975911,1.465116279,0.984505364,1.335978836
DGJB_wk9_bal,DGJB,Week 9 Post-BCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGJR_wk9_bal,DGJR,Week 9 Post-BCG,0.928057554,1.043824701,1.007434944,0.975524476,1,0.963585434,0.98816568,1.010600707,0.97962963,1.06122449,1.04887218,0.952736318,1.040697674,1.0917603,1.047281324,0.972340426,1.099009901,1.007648184,0.866714184,0.947058824,1.008791209,0.970136066,0.975369458,1.127572016,0.913410771,0.909482759,1.035514019,0.973929236,1.082217973,0.919220056,0.937381404,1.059033989,1.03902439,1.102941176,0.971830986,0.954379562,0.981327801,0.955017301,1.166666667,0.869300912,1.142857143,0.967005076,0.97,1.584713376,0.986599665,1.073726542,1.16442953,1.261437908,1.091317365,2.512430939,1.281415929,0.94140625,0.878276322,0.975757576,1.131725417,0.981104651,1.374257426,1.083538084,1.223549488,1.783369803,1.306122449,1.209876543,1.111287758,1.060992908,1.035639413,1.140376266,0.977701544,1.035856574,1.052721088,1.00433526,0.698795181,0.933908046,0.961206897,0.808575141,1.166666667,1.044624746,0.895859473,1.004504505,0.91314483,1.201499267,1.018612521,0.984536082,1.021959459,0.901538462,1.066496433,0.921392308,0.911485004,1.024691358,1.004993758,0.93877551
DGLF_wk9_bal,DGLF,Week 9 Post-BCG,1.0725,1.015564202,0.996515679,1.016666667,1.142231947,0.994791667,0.938202247,0.959435626,0.989130435,1.157116451,0.950166113,0.847619048,0.973309609,1.165016502,1.085011186,0.992592593,1.07184466,1.036363636,1.288267288,1.106583072,1.239808153,1.086934418,1.324873096,1.012,1.064044944,1.056338028,0.942748092,1.099099099,1.026455026,1.002688172,0.97188755,1.177672956,0.99132321,0.972222222,0.992481203,0.966666667,0.983772819,0.91442953,0.975232198,1.004784689,1.187250996,1.035175879,0.9975,0.904191617,0.935379645,1.152573529,1.1747851,1.267716535,0.886125654,1.606761566,1.072289157,0.821285141,1.020537125,0.959677419,1.229485396,1.171834625,0.869918699,0.921671018,1.1,0.939849624,1.084544254,0.711217184,0.863513514,1.166666667,0.98,1.158184319,13.07737226,2.273031826,1.024205749,1.26984127,1.203299627,1.046357616,1.122621564,0.950036206,0.940993789,1.160377358,0.987788331,0.907232704,1.019550143,1.156382185,0.876404494,0.857142857,1.301587302,0.799154334,1.023838764,0.873544317,0.882790166,1.079207921,1.043942993,1.062913907
HAR_wk9_bal,HAR,Week 9 Post-BCG,0.908665105,0.903100775,0.919708029,0.913621262,0.950537634,0.951977401,0.903954802,0.966192171,0.97486535,1.061538462,1.005347594,1.014492754,0.925764192,1.076363636,1.127753304,0.998003992,0.965137615,1.038817006,0.85997358,0.948453608,0.819838057,0.820173913,0.967013889,0.966666667,0.859844271,0.887688985,0.913120567,1.291666667,1.065913371,0.863509749,1.002217295,1.016216216,0.837004405,0.979591837,0.992766727,0.950570342,0.961538462,1.012939002,0.942492013,1.001636661,1.074309979,1.056372549,1.097826087,0.98970399,1.094545455,0.617407072,0.878923767,0.758849558,0.950980392,0.998293515,0.656887755,0.887711864,1.093484419,1.003139717,0.817829457,0.849514563,1.255009107,0.927899687,1.025525526,1.19375,0.888497653,1.534954407,0.763095238,0.997109827,1.070663812,0.935013263,0.877192982,0.845070423,1.034591195,0.950617284,0.863390929,0.942635659,1.020253165,0.823574144,1.201413428,1.082164329,0.828776978,0.988709677,1.953159417,1.173633285,1.202268431,0.541353383,1.103837472,0.990719258,1.154130779,1.498779799,0.980576021,1.23255814,0.987452949,0.983974359
HCZ_wk9_bal,HCZ,Week 9 Post-BCG,1.029850746,1.003937008,0.869863014,1.010362694,1.103044496,1,1.070769231,1.02166065,1.019503546,1.121771218,0.987522282,0.864450128,0.948863636,0.982517483,0.966101695,1.016359918,0.970695971,1.079429735,1.025373134,0.98811545,0.811279826,0.817297099,1.217303823,0.939958592,0.957253886,0.91567696,1.111517367,0.985611511,1.034482759,1.166180758,0.93083004,0.942434211,1.015384615,0.964803313,1.061818182,1.0078125,1.047619048,1.007462687,1.092250923,1.028753994,0.990234375,1.059139785,1.111428571,1.006666667,1.077477477,1.013071895,0.959147425,1.033112583,0.94137931,1.720973783,1.101694915,0.842615012,0.883076923,0.837704918,0.656804734,0.876975169,2.035519126,1.120496894,0.791044776,1.30866426,1.414593698,0.983074753,0.982892691,1.065079365,1.091346154,1.073569482,0.981818182,0.998054475,0.953172205,0.956076135,0.447886647,1.028099174,0.926565875,0.59828602,0.887692308,0.961770624,0.788018433,1.014109347,1.518411924,1.270602941,0.850364964,0.02869379,1.451871658,0.110760824,1.168319301,1.640260759,1.116725979,1.125,1.082568807,1.036666667
O1K_wk9_bal,O1K,Week 9 Post-BCG,1.053435115,1.079365079,0.923357664,1.02852349,1.591304348,1.44047619,1.029585799,0.989655172,1.037634409,1.074336283,1.029090909,0.964673913,1.122180451,1.424496644,1.117924528,1.03125,1.070895522,0.984848485,1.042405551,1.053042122,0.901960784,1.010589481,1.733333333,1.241706161,0.990338164,1.039855072,0.929078014,0.903811252,0.959283388,1,0.980544747,1.564102564,1.023364486,0.966469428,1.098425197,1.001865672,0.936,0.919504644,0.827137546,0.96685879,1.370705244,1.178733032,1.105392157,0.792749658,0.934707904,1.926401869,1.561160151,1.030092593,1,3.160401003,1.868600683,1.198113208,0.730769231,1.131343284,1.093023256,0.915976331,0.985197368,0.931562819,9.822706065,2.693877551,0.947637292,1.135908441,0.918454936,0.798342541,0.984877127,0.946969697,26.02802102,3.588946459,1.197879859,1.118055556,1.193098872,1.041009464,0.893442623,1.026217228,1.239726027,0.892255892,0.982019364,1.00621118,1.335674051,1.029569964,1.127334465,0.209248555,1.355555556,0.860538827,1.53058861,1.174284326,1.251322751,1.375,0.987277354,1.745945946
OBC_wk9_bal,OBC,Week 9 Post-BCG,1.168341709,1.237254902,1.25,1.309352518,1.416490486,1.398876404,1.717647059,1.089830508,1.073214286,1.137218045,1.104982206,0.949868074,0.97277677,1.242201835,1.02690583,0.947368421,0.940433213,0.961325967,0.957231726,1.015974441,0.919908467,0.853281197,1.138059701,0.913894325,0.815618221,0.880371661,0.871134021,0.970479705,1.078014184,0.96969697,0.896810507,1.133550489,1.013392857,0.956766917,0.941619586,0.992565056,1.216666667,1.08778626,1.127737226,1.022012579,1.174672489,1.104712042,1.040816327,0.947368421,0.981450253,15.03825137,24.96671949,5.092592593,6.058730159,65.76405868,48.17107309,6.929184549,10.81632653,3.498461538,1.314655172,2.082892416,1.78960396,1.697892272,4.519163763,2.553571429,1.78187404,1.780797101,2.795751634,2.654390935,2.629290618,1.783312578,28.06153846,5.367537313,3.297029703,2.222727273,0.706018519,0.97761194,0.622608696,0.977428852,0.988835726,1.061452514,1.070229008,1.021909233,1.35615682,1.488791583,1.292870906,0.231617647,1.473170732,0.743288591,1.493304733,1.173437323,1.201203209,1.343137255,1.077707006,1.703927492
PP13A08B_wk9_bal,PP13A08B,Week 9 Post-BCG,1.156593407,1.148471616,1.037878788,1.060498221,1.100446429,1.065868263,1.152866242,1.095864662,1.044609665,1.133333333,1.043956044,0.956164384,0.986767486,0.922297297,1.053932584,1.068825911,0.955516014,1.052023121,1.040090772,1.079872204,0.981220657,0.917702385,1.059139785,1.173515982,0.970786517,1.086956522,0.996309963,1.013605442,1.164,1.064606742,1.083665339,1.057471264,0.966740576,1.113924051,1.094517958,0.956989247,0.998,1.058287796,1.040935673,1.081538462,1.218934911,0.960251046,1.120204604,1.419621749,0.976993865,3.557562077,1.682382134,1.034574468,1.052959502,2.039577836,1.687571266,1.113636364,6.634020619,1.058236273,0.851798561,0.838143036,0.86409396,0.813424346,1.333333333,0.925986842,1.077922078,0.93519695,0.964488636,1.00794702,1.218823529,1.069958848,7.889285714,1.450765864,1.054794521,1.06744868,1.162219851,0.95482866,1.048192771,1.251340996,0.898638427,1.076131687,1,1.018394649,0.957812281,1.254185396,1.015594542,1.430769231,0.959814529,1.363175676,1.24756195,0.905711739,1.001967213,0.915789474,0.993924666,1.037433155
