Sample,Animal,Timepoint,Mpt64.IgG1,HspX.IgG1,GroES.IgG1,PPD.IgG1,LAM.IgG1,PstS1.IgG1,Ag85A.B.IgG1,Apa.IgG1,EBOV.GP.IgG1,Mpt64.IgG2,HspX.IgG2,GroES.IgG2,PPD.IgG2,LAM.IgG2,PstS1.IgG2,Ag85A.B.IgG2,Apa.IgG2,EBOV.GP.IgG2,Mpt64.IgG3,HspX.IgG3,GroES.IgG3,PPD.IgG3,LAM.IgG3,PstS1.IgG3,Ag85A.B.IgG3,Apa.IgG3,EBOV.GP.IgG3,Mpt64.IgG4,HspX.IgG4,GroES.IgG4,PPD.IgG4,LAM.IgG4,PstS1.IgG4,Ag85A.B.IgG4,Apa.IgG4,EBOV.GP.IgG4,Mpt64.IgA,HspX.IgA,GroES.IgA,PPD.IgA,LAM.IgA,PstS1.IgA,Ag85A.B.IgA,Apa.IgA,EBOV.GP.IgA,Mpt64.IgM,HspX.IgM,GroES.IgM,PPD.IgM,LAM.IgM,PstS1.IgM,Ag85A.B.IgM,Apa.IgM,EBOV.GP.IgM,Mpt64.R2A,HspX.R2A,GroES.R2A,PPD.R2A,LAM.R2A,PstS1.R2A,Ag85A.B.R2A,Apa.R2A,Mpt64.R3A,HspX.R3A,GroES.R3A,PPD.R3A,LAM.R3A,PstS1.R3A,Ag85A.B.R3A,Apa.R3A,Mpt64.C1Q,HspX.C1Q,GroES.C1Q,PPD.C1Q,LAM.C1Q,PstS1.C1Q,Ag85A.B.C1Q,Apa.C1Q,LAM.ADCP,LAM.ADNP,LAM.ADNKA.CD107a,LAM.ADNKA.IFNg,LAM.ADNKA.MIP1b,LAM.ADNKA.TNFa,PPD.ADCP,PPD.ADNP,PPD.ADNKA.CD107a,PPD.ADNKA.IFNg,PPD.ADNKA.MIP1b,PPD.ADNKA.TNFa
A12V058_wk12_plasma,A12V058,Week 12 Post-BCG,1.247895229,1.207407407,1.693404635,0.964035088,4.482115086,1.898792409,1.148288973,1.039497307,0.945169713,1.215686275,1.151815182,1.256793478,1.043294615,2.428807947,0.981132075,1.057228916,1.209016393,1.093625498,0.954004329,1.097440945,1.11563981,1.0471597,3.686930091,1.438282648,0.937114673,1.157442748,1.166361974,1.095354523,0.959166667,0.952941176,0.823655914,3.101515152,1.197826087,0.922897196,0.974965229,0.998154982,0.917293233,0.866559486,0.926217765,0.923938679,3.839378238,1.241691843,0.961697113,0.921434671,1.007763975,0.848191544,0.905653679,1.183825918,0.878701391,2.800030414,1.438582677,0.984598047,1.279193206,0.870981387,2.568756586,1.648211156,2.004165427,2.680272109,34.13096482,5.400945875,1.959457264,2.364274322,0.69783596,0.720354523,1.005824596,0.641495511,8.725465666,2.45731037,0.952131583,1.3359375,0.560220126,0.450687388,1.364224138,1.387550201,3.894894895,1.616129032,1.041724618,1.176948052,0.929641309,1.101422259,0.873043478,0.990909091,0.920036765,0.958944282,0.860622238,0.708186352,0.328087167,0.385425101,0.846567968,0.498617512
A12V062_wk12_plasma,A12V062,Week 12 Post-BCG,0.935933148,0.897398844,0.729438893,1.129080864,1.008205128,0.781553398,0.683932854,1.106850335,1.03807947,1.002085506,1.057045066,1.005128205,0.893235534,1.845272206,1.113172542,0.871717929,0.99501992,1.1,1.195189003,1.088809035,1.113107822,1.071108623,1.895121951,0.951790634,1.106602476,1.08956602,0.952198853,1.11589404,1.144067797,0.948998179,1.076103501,2.019966722,1.106837607,1.065916399,1.196969697,1.061264822,0.871382637,1.014705882,1.06641604,1.011557512,1.628895184,0.991869919,0.978272981,0.919212492,1.011456628,0.678133577,0.619267985,0.788073394,0.806389776,1.019795658,0.756756757,0.691184728,0.885204082,0.881932021,0.250326968,0.216081287,0.194416625,0.20653929,1.292834368,0.219357028,0.218339371,0.21360024,0.741118881,0.678982196,0.6780964,0.678505074,4.572203017,0.932761516,0.637759353,0.694031221,1.189079055,1.244047619,1.111111111,0.90546697,1.054773083,1.617582418,1.018083183,0.989361702,0.894860794,1.216542052,2.24048913,1.790697674,1.040173724,1.640050697,1.165588248,1.181748303,1.22614841,0.997959184,1.041353383,0.959296947
A12V066_wk12_plasma,A12V066,Week 12 Post-BCG,0.787365177,0.719160105,0.450826806,0.802882743,97.09055627,1.834619625,0.582701062,1.328751432,0.909937888,0.867095391,0.773488711,0.688787185,0.883541867,15.37484117,1.819417476,0.727695167,1.234791889,0.97027972,0.925394548,0.723536737,0.741304348,1.175457481,16.76717113,2.142585551,0.67264574,1.102283105,0.888519135,0.925373134,0.911242604,0.97257384,1.19047619,9.869621904,1.667372881,0.988636364,1.409756098,0.954385965,0.689534884,0.683812405,0.552780931,0.901639344,12.19448698,1.685267857,0.708333333,0.961325967,1.031468531,1.111760318,1.039473684,1.049369172,1.082989454,1.536054422,2.471108884,1.138697938,1.007793128,1.103869654,0.347098646,0.439613303,0.516324739,0.547001693,42.10916835,2.307519136,0.345763485,0.911732456,0.377308066,0.521160488,0.419878441,0.819373373,11.81071652,2.806667136,0.519737215,0.955474934,0.886009513,0.805764411,1.168646081,1.55985267,526.0269815,10.75,1.091216216,4.924369748,1.05462303,1.508674559,12.21418234,8.424336973,1.317659352,8.173076923,1.067058466,1.607626441,1.415274463,3.916058394,0.960893855,2.152777778
A11V075_wk12_plasma,A11V075,Week 12 Post-BCG,0.839805825,0.794285714,0.579961464,0.821712268,1.072307692,0.852842809,0.820045558,0.865836791,1.004815409,0.956298201,0.94524237,1.097731239,1.1,1.014018692,0.93987976,0.920863309,1.083081571,0.927083333,0.865803815,0.914858097,1.042682927,0.867426401,1.17397454,1.055045872,1.134387352,0.898876404,0.888695652,1.049270073,1.092814371,1.319884726,1.217391304,1.080267559,1.076576577,0.994932432,1.065055762,0.994140625,1.168367347,1.319101124,1.24519774,1.168853893,1.699878493,1.137123746,1.183397683,1.10367893,1.037800687,1.042116631,0.983480967,1.044883303,0.893001735,4.859662776,2.797445255,1.055828221,1.119402985,0.86196319,0.2834745,0.20705764,0.242547979,0.305060584,0.372164789,0.218052014,0.241829542,0.277983193,2.408123791,1.012837755,1.598169419,1.079109835,2.73843232,1.179480519,1.096352313,1.338313497,1.413793103,0.948328267,1.074257426,0.904849039,1.026898734,1.115606936,0.938650307,1.072727273,0.944226471,1.032657076,1.806800618,1.194991055,1.08200213,1.25107604,1.22355541,1.024159432,1.06805293,0.921675774,1.091655267,1.013474495
A12V095_wk12_plasma,A12V095,Week 12 Post-BCG,1.106995885,0.825791855,0.775297619,1.219876869,0.84522003,1.015706806,0.750491159,1.329588015,1.087931034,1.135483871,1.065371025,0.935714286,0.894444444,1.036777583,0.940528634,0.853932584,1.016233766,0.972426471,1.059322034,1.030133146,1.0816,1.161949391,1.081790123,0.879003559,1.006147541,1.070154578,1.015009381,1.133116883,1.259773014,1.20959596,1.206759443,1.123222749,1.004484305,1.052830189,1.22787194,1.035225049,0.883809524,0.762007789,0.6904,0.711374096,1.100877193,0.673792557,0.604986877,0.743846855,0.913846154,0.842081851,0.780931219,1.209964413,1.16978852,1.743838945,2.276625173,1.499651568,1.1,1.21280133,0.760330579,0.740061162,0.61909204,0.822260274,1.016136468,0.858284272,0.674001158,0.911445783,0.498323446,0.617927668,0.411412268,0.466574114,1.964167324,0.504144763,0.515292071,0.335407015,2.10550113,3.828767123,1.373549884,2.601462523,1.01322314,1.806603774,1.227969349,1.250420168,1.049904677,0.903467817,1.502777778,1.997050147,1.080260304,1.54353562,1.19269952,0.656150545,1.067915691,6.182448037,0.907407407,0.90897598
A12V119_wk12_plasma,A12V119,Week 12 Post-BCG,0.130858937,0.191688193,0.186281803,0.259240305,0.316644993,0.188151659,0.214113646,0.167806687,0.425874126,0.821972204,0.805955812,0.696745562,0.718134034,1.313380282,0.684497817,0.749370277,0.777690495,0.915447154,0.483412322,0.536374846,0.396825397,0.626728761,1.040803109,0.478167502,0.422222222,0.49926072,0.902800659,0.981441048,0.912536443,0.901134522,0.979057592,1.417098446,0.622124863,0.929292929,0.963513514,0.977443609,0.781727829,0.82347937,0.72435494,0.741649424,1.459830176,0.831664581,0.69016031,0.776833631,0.875375375,0.697428139,0.834205304,0.420560748,0.446730345,0.802731411,0.579412805,0.474736459,0.601217656,1.061538462,0.127241526,0.143947655,0.149405362,0.190026782,2.753678751,0.455830389,0.222424988,0.153096825,0.902927173,0.754987588,0.482026717,0.735124878,3.51554723,1.24858454,0.581699096,0.636940602,0.804724284,1.030985915,1.01686747,0.988095238,0.875362319,1.17962963,1.129568106,1.209836066,0.847574302,0.718944699,1.001360544,0.408553742,1.039361702,1.021608643,1.15679253,0.676245989,1.460154242,1.484913793,1.326388889,1.423500612
A12V158_wk12_plasma,A12V158,Week 12 Post-BCG,0.811501597,0.772036474,0.635135135,1.381715771,43.59139785,14.91769158,0.77414966,2.54294032,1.098615917,1.238,1.155370177,1.215794307,1.255023184,11.39888535,3.949004975,1.090336134,1.408977556,0.986577181,0.959149412,1.033018868,1.071296296,1.019920319,13.44113264,4.547215496,0.999357739,1.642248722,1.084,1.122102009,1.258895706,1.5,1.661490683,14.73206751,4.605769231,1.087087087,1.711221122,1.101214575,1.386831276,1.350678733,1.38254756,1.526735834,6.187154696,2.826375341,1.432463546,1.667272727,1.139344262,1.048792042,1.067826087,0.919939577,1.002252252,1.906020558,1.372529313,0.980830671,1.086132178,1.033691756,0.694705072,0.755519943,0.94100015,1.2668555,10.09967339,6.105694791,0.730952824,1.457398361,0.611263246,0.845333333,0.669812406,1.226921616,8.634990667,5.019429599,0.916743951,1.180297777,0.829196217,0.9889043,1.029411765,1.23830156,334.3883929,7.558122206,1.039383562,2.054913295,0.961012461,1.388596357,8.92972973,6.272189349,1.406015038,6.265060241,0.909081858,0.9638967,1.299760192,0.137207425,0.918508287,0.913595934
A14V013_wk12_plasma,A14V013,Week 12 Post-BCG,1.466911765,1.469902913,1.996042216,1.661290323,53.9358209,1.874064838,1.596261682,1.697359029,0.950155763,1.237113402,1.316573557,1.416012559,1.343283582,10.40680473,1.246861925,1.256235828,1.621933622,1.027131783,0.856962823,0.944520548,0.977124183,0.887819043,11.8081761,1.349019608,0.823895028,1.066842568,0.921532847,1.111292962,0.917274939,0.822380107,1.179407176,12.07496013,0.996296296,1.073322933,1.32605042,0.956439394,1.381692573,1.283203125,1.391402715,1.294578313,9.296963947,1.392804699,1.354796321,1.127994012,0.924778761,0.845494924,0.728994658,0.89748954,0.9617737,2.412413793,1.863075925,0.918957012,1.01890189,1.026077098,0.841967784,1.342981557,1.47003632,0.857967971,100.3432119,1.451014696,1.008472867,1.607407407,1.509779442,2.087680842,1.735326689,2.167552518,42.34275344,3.639322917,1.504611723,1.905325444,0.751062825,0.962108731,0.997635934,1.236958444,140.885159,2.178423237,1.027070064,2.329526917,1.213885432,1.32556955,8.09976247,7.072419106,1.154131848,5.824873096,1.061791349,0.980288462,1.054325956,0.586080586,0.903225806,0.753575358
A9V105_wk12_plasma,A9V105,Week 12 Post-BCG,0.881127451,0.926937738,0.497747748,0.644006817,2.55351682,0.993816751,0.607872261,1.175487465,1.009463722,0.7043222,0.643614055,0.577758471,0.684756584,3.279434851,0.931972789,0.67979577,0.762367491,0.94490818,0.569724771,0.50103377,0.461271676,0.671546961,2.833333333,0.834008097,0.502988898,0.55986317,0.938628159,0.897250362,0.714439655,0.782051282,0.802798982,2.912977099,1.2,0.644336175,0.887850467,1,0.587268128,0.675155735,0.607774799,0.644877781,1.930806036,0.739758326,0.636524375,0.717492588,0.942901235,0.989819343,0.948297963,0.950043066,0.826086957,1.228060369,0.985351271,1.001007557,0.956341912,1.000869565,0.40323422,0.256680625,0.275404432,0.393943258,12.2800852,0.937257132,0.425204287,0.593464052,0.555462084,0.310744741,0.467910119,0.494698398,5.959872321,1.608665489,0.38046518,0.434778705,0.54230513,0.906377205,1.012765957,0.753001715,1.734824281,1.256603774,0.744565217,1.102479339,1.450608102,1.818993275,5.273865415,1.151360544,0.930924548,2.287968442,1.246400497,1.63993925,1.094412331,1.891472868,1.088709677,1.335456476
DFA4_wk12_plasma,DFA4,Week 12 Post-BCG,1.108343711,1.188415446,1.547196593,1.61328125,1.071764706,1.558367347,1.460404151,1.582243634,1.004354136,0.974763407,1.137239165,1.033829499,1.024691358,0.897356143,0.911149826,1.101809955,1.130876747,1.06959707,0.808139535,1.049019608,0.97826087,0.970523618,1.073421439,1.074856046,0.93584603,1.047984645,1.017208413,0.881290323,0.939470366,0.954990215,1.025568182,1.063122924,1.002061856,0.93381295,0.837078652,1.023809524,0.822055138,0.984210526,0.984662577,1.03030303,1.040123457,0.923512748,0.980446927,0.94081381,1.081374322,0.832353764,0.795575221,1.173359452,0.877682403,1.13277512,1.055489965,0.879524046,1.077504726,1.080831409,0.373323924,0.443527762,0.544120414,0.494806993,0.323584906,0.400170467,0.576454764,0.3951237,0.928605034,1.009303085,1.021619976,0.996765324,1.22048703,1.191460587,1.053751576,0.882957338,0.418452381,0.96460177,0.840659341,0.551643192,1.064080944,0.900175131,1.06836248,1.065656566,1.26510923,1.406985204,1.157492355,0.643669986,1.118312757,1.250656168,1.362724718,1.64551536,0.98003992,1.633943428,1.00728863,1.383378016
DFM3_wk12_plasma,DFM3,Week 12 Post-BCG,0.946666667,0.91572327,0.951830443,1.173913043,9.097487437,0.742725881,0.757575758,0.862857143,1.03968254,1.058227848,0.927977839,0.876923077,1.096018735,2.135908441,1.059047619,0.960362401,1.104868914,1.254372019,1.494060098,1.339380197,1.270503597,1.445632142,2.085080148,1.145833333,1.536178108,1.388944724,1.6544,1.3088,1.25,1.286031042,1.289813486,2.739445115,1.280876494,1.560271647,1.247761194,1.323214286,1.641361257,1.600852273,1.548387097,1.523185484,2.578592814,1.638820639,1.598850575,1.337209302,1.006849315,0.97069378,0.925771283,0.808234631,0.951693504,1.07813182,0.86417704,0.815324165,0.985563041,1.160107335,1.002775208,0.712737127,0.619192688,0.989795918,11.73052742,0.986801242,0.766021765,1.089915966,1.036652413,1.483973091,0.929572271,1.374684821,6.859994436,1.332141032,1.012794996,1.427005193,1.46007428,3.880698351,2.581977472,3.487131199,2.730263158,4.02360515,6.60242915,4.85495283,0.839038797,1.038895238,2.910321489,3.357972545,1.153455285,3.054101222,0.888374336,1.079872033,1.229007634,1.035874439,1.11292517,0.990802676
DFN5_wk12_plasma,DFN5,Week 12 Post-BCG,1.207207207,0.90994152,1.469772052,1.286376812,1.040201005,1.1578125,1.183831672,1.236393851,1.086956522,1.023809524,1.058027079,0.915942029,1.016624041,0.961335677,1.058947368,0.860068259,0.946091644,1.009398496,0.617695248,0.645345517,0.558394161,0.663871419,0.799315849,0.845188285,0.636123929,0.739208633,0.974619289,0.86167147,0.918981481,0.871848739,0.922316384,0.880248834,1.048245614,1.25,0.97943038,0.988721805,1.318695941,1.372473868,1.46818417,1.387955182,1.41122807,1.41173088,1.473080758,1.370541612,1.135506003,1.032718121,1.282352941,1.227102804,1.050708833,1.102157203,1.070690368,1.064177363,1.120413437,1.033682635,0.942256043,1.065299924,0.641708044,0.793282876,1.006344558,0.770599006,0.919210659,0.712418301,0.858467742,1.071866203,1.026133743,1.186085782,1.376374745,1.09975397,1.253325762,1.104793562,0.683185841,0.919738407,1.072580645,0.681299385,0.846381093,1.109839817,0.989966555,0.944444444,1.445154471,1.616776423,1.159763314,0.493917275,1.006500542,0.931276297,1.342921353,1.788319869,1.175480769,1.323943662,1.098214286,1.279480037
DFR4_wk12_plasma,DFR4,Week 12 Post-BCG,0.482390608,0.277734678,0.28342246,0.521708927,43.34113712,4.194260486,0.342429907,0.48515625,0.854961832,0.858131488,0.764342454,0.632063075,0.7248394,8.275931521,1.47972028,0.83353151,0.962148962,0.93250444,0.68738574,0.557457213,0.503448276,0.946377841,11.71532185,1.672248804,0.590356016,0.755074425,0.855704698,0.954861111,0.983552632,0.8875,0.804054054,9.103015075,1.837647059,1.074427481,1.098418278,1.022770398,1.174193548,1.157657658,1.192204301,1.193484699,7.824074074,2.073619632,1.364367816,1.123188406,0.964686998,0.97292116,0.780203785,0.408783784,0.658367911,3.116720955,1.891576314,0.506252368,0.753474009,1.030723489,0.108045292,0.151633517,0.145428305,0.171286121,6.023474819,1.404267276,0.151049342,0.255791263,0.37996238,0.234862303,0.380547196,0.285222404,5.849532977,1.84373446,0.405726693,0.640821535,0.695361635,0.933333333,1.002314815,0.759776536,266.992381,3.327056492,0.971947195,2.696476965,1.069181817,1.885006982,7.612323492,1.945972986,1.108433735,2.483180428,1.097363142,1.663671527,0.9743083,1.234135667,0.987096774,0.924227318
DFV9_wk12_plasma,DFV9,Week 12 Post-BCG,0.975609756,0.705405405,0.618524333,0.778224397,31.32632399,3.383333333,0.859234234,0.793751992,1.019197208,0.672283067,0.684582744,0.538714992,0.666173205,8.90819209,1.609797297,0.592592593,0.63546798,0.88047138,0.702538071,0.58104609,0.461658842,0.883357664,11.80998613,1.88966725,0.644670051,0.667127072,0.899305556,0.998439938,0.932885906,0.864130435,0.831564987,9.090504451,1.763157895,0.736338798,0.856296296,1.033596838,0.705463183,0.839662447,0.728229665,0.7467582,7.570484581,1.956389452,0.813932981,0.816842105,1.05061082,1.192360633,1.073351903,1.117346939,1.074929577,7.38565796,4.406569019,1.090989791,0.911849118,1.079861111,0.329574861,0.288064526,0.285085144,0.370739817,11.38837492,1.939502038,0.353301408,0.366432337,0.534877634,0.399510874,0.690990886,0.374914792,9.999881908,2.253280355,0.366722431,0.469273743,0.731906218,1.16,1.227722772,0.746666667,146.1552239,4.048507463,1.055,1.364686469,1.27329922,2.067943843,13.23725055,2.162857143,1.620399579,2.942251462,1.218132926,2.481581075,1.077170418,1.809659091,1.004098361,1.467362924
DGFT_wk12_plasma,DGFT,Week 12 Post-BCG,1.070422535,1.145728643,1.15601023,1.068181818,1.014492754,1.1108742,1.2125,1.014613779,1.037520392,1.074127907,1.105067985,0.986988848,1.009929078,1.128623188,1.093394077,0.95132128,1.074561404,1.109195402,1.127973749,1.008988764,0.873684211,1.059459459,1.00619195,1.052845528,0.988962472,0.984478936,1.131736527,1.018456376,1.080385852,1.12335958,0.905,1.010238908,0.923787529,0.986220472,1.052721088,1.059447983,1.075630252,1.028901734,1.024509804,1.023977433,1.03202847,1.080234834,0.947265625,1.001477105,0.973063973,0.978789446,1.23048963,0.945348837,1.138810198,1.303895232,1.452275473,1.307931571,1.332585949,1.111587983,1.605895197,1.55059761,2.16152019,1.504564315,2.706480305,1.661984197,1.427752294,1.519337017,1.658484525,1.548864347,1.148506151,1.3671875,1.839087948,1.877088305,1.50393954,1.307177616,1.007306381,0.887671233,1.049751244,0.688294314,1.08358209,1.102822581,1.138279933,1.073170732,1.107560475,1.232551283,1.264,0.788413098,1,1.056748466,1.16470466,1.584891804,1.026717557,1.284263959,1.175656985,1.190866511
DGFV_wk12_plasma,DGFV,Week 12 Post-BCG,1.276717557,1.280637255,1.434782609,1.05932532,1.656192237,2.045833333,1.364613881,0.916103604,1.00487013,1.109877913,0.957619477,1.001650165,1.120923913,1.697560976,1.273504274,1.079088472,1.074688797,1.035460993,0.893029676,1.036027264,0.897396631,0.865766319,1.439252336,1.190380762,0.907258065,0.956521739,1.083984375,0.971698113,0.820933165,0.970654628,0.919504644,1.481727575,1.173447537,1.084775087,0.978688525,0.916666667,1.114606742,0.980769231,0.908366534,1.072090628,2.172193878,1.670498084,0.948379352,1.081148564,1.005199307,1.100637411,1.225144509,1.384960718,1.253228121,1.055867885,1.245634017,1.296520424,1.178733032,1.200750469,1.646682189,1.697634556,1.62217484,1.541952055,12.57009346,4.483826248,2.227986955,1.845473111,1.45293765,1.761064593,2.342302246,2.251477945,7.551228437,3.447599165,2.146888186,1.984929078,1.224447514,1.087022901,1.0215311,1.085590466,0.766965429,3.811068702,0.925515055,1.050324675,1.297235728,1.09114858,3.068518519,0.909842845,1.019501625,1.697954272,1.234112431,1.403704368,1.274666667,0.873772791,1.022189349,0.888341544
DGGG_wk12_plasma,DGGG,Week 12 Post-BCG,0.901022765,0.890281669,0.836604222,0.980236349,0.759438104,0.854357409,0.977029312,1.225151016,1.218579235,0.929245283,0.994981179,0.912098299,0.917050691,0.947368421,0.872239748,0.956594324,0.951977401,1.112962963,1.169327252,1.292079208,1.037490988,1.166221374,0.862139918,0.914600551,1.096825397,1.137398971,1.128731343,1.014925373,1.12601626,1.031203566,1.026869159,0.982930299,0.912891986,1.039473684,0.959477124,0.967857143,0.867902665,0.988156921,0.816939891,0.884942085,0.913793103,0.913880446,0.869604317,0.861598441,1.061261261,1.015625,1.107360977,1.28604119,1,1.514193894,1.709116541,1.184636119,1.009673519,1.003883495,2.001381427,2.585649913,1.83047011,1.557933994,2.600912201,1.864189581,1.727222364,1.748128827,0.746220014,0.8841005,0.948157793,0.803440298,0.886022886,0.837576455,0.967098704,0.815731104,2.045777427,1.40248227,1.464285714,2.097590361,1.072072072,1.273703041,1.616871705,1.436131387,0.920296687,1.051249782,1.142647059,0.953551913,0.919085312,0.952795031,1.005362791,1.136454592,0.814634146,2.074349442,1.058441558,1.452678571
DGHR_wk12_plasma,DGHR,Week 12 Post-BCG,0.790697674,0.833487512,0.815292949,0.787662047,0.845866667,0.705774519,0.765185185,0.829749104,0.958041958,0.914141414,1.018348624,0.97309417,0.926713948,1.042342342,1.048561151,0.897526502,0.852459016,0.985865724,0.931129477,1.098846787,0.987421384,1.002269289,0.9384273,1,1.0544157,1.008973081,1.14889336,0.937096774,1.015306122,1.108235294,0.920436817,0.904798172,0.894736842,0.980582524,0.959349593,1.067061144,1.031378601,1.106925529,1.149144254,1.105187835,1.056269637,0.996680192,1.005419075,1.038786673,0.822535211,1.058454591,0.805667113,0.983208955,1.091644205,0.97761194,1.010075567,1.016383495,0.940772078,0.978473581,0.940442561,1.212618715,1.193652213,0.955240175,1.159834036,1.503113456,1.313911504,1.465280754,0.932533472,1.064411595,0.804499653,0.941097646,0.838597264,0.846187364,0.875692054,0.782748436,0.672211173,0.875154512,0.791583166,0.713552361,1.027181688,0.678093198,0.738594328,0.857473928,1.077033884,1.077957414,1.112688554,1.034319527,1.017241379,1.072463768,0.974492845,1.296921337,1.032941176,1.06969697,1.01037037,0.992927864
DGIT_wk12_plasma,DGIT,Week 12 Post-BCG,1.085648148,1.122807018,1.217798595,1.600725953,1.347583643,1.393478261,1.326415094,2.470951792,0.996539792,1.100470958,1.013904983,1.081027668,1.051204819,1.398998331,0.960474308,1.023696682,1.041347626,0.922671353,1.197622585,1.399026764,1.350701403,1.445086705,1.61641541,1.105154639,1.205399061,1.342519685,1.051094891,0.968490879,1.126475548,1.014117647,1.064631957,1.800643087,1.082802548,1.102912621,1.057199211,0.958801498,1.082934609,1.067219153,1.063829787,1.102678571,1.741847826,1.164804469,1.137795276,1.075297226,1.025225225,1.416926503,1.391231029,0.973352034,1.036398467,1.305785124,1.400266845,1.372847011,1.240654206,1.010449321,1.410926366,1.180851064,1.093858633,1.06147541,17.99716312,1.922002328,1.439655172,1.28280543,1.750353807,1.39877892,1.489012791,1.501563043,16.78503788,2.220351951,1.158472166,1.472695244,0.941348974,1.099644128,1.054054054,1.128032345,0.982972136,1.116981132,0.783206107,1.185483871,0.852445304,1.021566101,6.860759494,5.707154742,1.0375,4.859060403,0.918730102,1.081198033,1.123778502,1.074844075,1.053246753,0.932842686
DGJB_wk12_plasma,DGJB,Week 12 Post-BCG,1.300796813,1.240677966,1.614285714,2.269291339,104.0930233,15.18865031,1.338766007,2.323681489,0.926751592,1.012208657,1.356088561,1.375714286,1.479809976,13.49451888,3.474576271,1.296296296,1.614702155,0.954391892,1.196310935,1.069387755,1.173859433,1.205960265,11.61122244,2.772382398,1.150176678,1.4750499,1.062615101,1.088888889,1.048484848,1.053789731,1.199652778,12.772,2.901185771,1.029259897,1.337979094,0.95412844,1.399491094,1.633333333,1.612817089,1.435849057,9.324208725,3.486577181,1.546637744,1.412844037,0.959866221,1.077012026,0.768746422,1.153643547,1.12195122,12.17706315,3.677979479,0.976178146,1.126875853,0.985563041,2.830840046,9.167581699,2.977777778,4.842044802,119.2137546,16.11129163,4.490836053,5.352296671,0.683519689,1.049964506,0.583181379,1.342751123,10.73517241,4.963341594,0.994985434,1.372785332,1.134008338,0.998214286,1.033333333,1.406679764,340.2191358,17.02900763,0.956747405,2.939862543,1.100945049,1.228437836,8.89178618,2.964260687,1.191331924,5.743243243,0.870313289,1.335176888,1.102137767,0.977987421,0.992907801,1.001508296
DGJR_wk12_plasma,DGJR,Week 12 Post-BCG,0.140161725,0.25585881,0.189577465,0.624687933,0.144857143,0.182905113,0.210543933,0.60904816,0.738445378,0.980827447,0.932489451,0.846075433,0.95711501,1.173633441,1.262939959,0.912769784,0.955654102,0.986277873,1.15238764,0.970469799,0.988833747,1.053649289,1.244377811,1.07615894,0.942562592,1.002970297,1.07554672,1.079872204,1.081575246,1.198511166,1.197761194,0.957186544,0.937373737,1.267175573,1.061946903,0.996062992,0.972857143,1.647100931,1.377519853,1.44734252,1.468501086,1.379253568,1.418198529,1.287437899,0.62925483,0.580016061,1.013578442,1.016551193,1.153352354,1.132346344,0.950704225,0.791703057,0.860075635,0.99689441,0.208589055,0.364419254,0.305221827,0.278228199,0.173391464,0.179010129,0.311554691,0.169472405,0.619988675,0.734049295,0.477739425,0.950038474,0.527063767,0.760960475,0.744546954,0.720524017,0.966896552,0.963815789,1.127717391,1.24673913,0.9390625,1.053304904,1.02,0.981818182,0.821431364,1.468345334,0.986193294,0.915857605,1.068329718,0.824884793,0.993202621,1.021892195,0.991404011,1.080808081,1.009803922,0.917843389
DGLF_wk12_plasma,DGLF,Week 12 Post-BCG,0.917675545,1.114880493,1.54631829,2.09733777,5.5664,1.628346457,1.246551724,3.026589595,0.961538462,0.912114014,0.928276999,0.913103448,0.96559633,3.519691781,1.257440476,0.897959184,1.188916877,1.019230769,0.988717949,1.176338028,1.324731183,0.940262675,2.601662887,1.076372315,1.07133758,1.271336554,1.07037037,1.189768977,1.251088534,1.289473684,1.154589372,3.545454545,1.622390892,1.347091932,1.335433071,0.966469428,1.24267101,1.20585162,1.576779026,1.414043584,2.400552486,2.06373117,1.451505017,1.431372549,1.010204082,1.288626609,1.099114824,0.778020378,0.94789357,0.989663221,1.012879103,0.804313519,1.027831715,0.870570108,1.289529915,0.796463564,1.707911188,0.933434382,6.416074711,2.678305667,1.322590641,1.158175229,0.742287742,0.71118746,1.137582508,1.149103139,2.418961864,2.416855387,1.093655968,1.390686661,1.120319521,1.016304348,0.801822323,1.390170512,11.87234043,13.04458599,0.882706767,2.985007496,0.990003064,1.42347445,2.235354573,2.012057272,1.063492063,1.95546277,0.966510653,1.113715782,0.992924528,1.117647059,1.10960961,1.001287001
HAR_wk12_plasma,HAR,Week 12 Post-BCG,1.253816794,1.419254658,1.693251534,1.234981393,1.735581189,1.569942197,1.585043988,1.40608229,1.038655462,0.97698504,0.859470468,0.806338028,0.975476839,1.612855007,1.122621564,0.917754569,0.989159892,0.974820144,0.928335171,0.973503435,0.894736842,0.834916249,1.50257732,0.980144404,0.8378119,0.926530612,0.95970696,0.972396487,0.921540656,0.968609865,0.947772657,1.587837838,1.09765625,0.824675325,0.980182927,1.026156942,1.399122807,1.371863799,1.634441088,1.282692308,1.371363377,1.382488479,1.609919571,1.143534994,1.080645161,0.812209002,0.891577478,1.209370425,0.996376812,0.952455183,0.889970789,0.931400966,0.847402597,0.978372812,4.58766793,2.789318755,4.548204159,3.687229437,4.630632813,3.152317881,3.289754098,3.299743261,1.499500444,1.428874735,1.446534398,1.749928876,1.977094477,1.204682429,1.349283803,1.446967434,0.533681765,0.907246377,0.891836735,0.459934138,1.133870968,0.402801358,0.859967051,0.557719054,1.447939977,1.435638362,1.989938513,1.0775428,1.079041916,1.538362347,1.173139696,1.756072454,0.994845361,1.635535308,1.108146067,1.103762828
